Customer Age,Customer Gender,Product Purchased,Ticket Type,Ticket Subject,Ticket Status,Resolution,Ticket Priority,Ticket Channel,Customer Satisfaction Rating,First Response Delay (hrs),Resolution Time (hrs)
32,2,4,1,10,1,0,3,0,3,21273.225972222222,21306.388055555555
23,1,24,1,8,2,0,1,0,3,22083.46277777778,21306.388055555555
37,1,33,2,1,1,0,2,0,3,21273.225972222222,21306.388055555555
35,0,36,0,4,2,0,2,1,3,22814.430555555555,21306.388055555555
48,0,31,2,7,0,33,1,3,2,13179.0475,13183.2475
19,0,7,0,0,1,0,0,1,3,21273.225972222222,21306.388055555555
49,1,6,3,8,0,1349,1,1,1,20428.347777777777,20435.364444444444
38,2,20,3,13,2,0,3,3,3,25141.53111111111,21306.388055555555
59,1,24,1,11,0,1138,1,0,1,23283.414722222224,23285.098055555554
33,2,29,1,4,0,2560,1,0,2,15072.531666666666,15084.581666666669
22,0,31,2,10,2,0,3,2,3,15742.448888888888,21306.388055555555
70,2,4,1,13,2,0,0,3,3,20823.382777777777,21306.388055555555
51,0,28,3,6,2,0,2,1,3,18696.06611111111,21306.388055555555
64,2,31,1,15,1,0,1,1,3,21273.225972222222,21306.388055555555
65,2,30,1,3,1,0,3,3,3,21273.225972222222,21306.388055555555
63,2,1,2,9,2,0,2,2,3,13132.567777777778,21306.388055555555
54,0,10,3,14,1,0,2,1,3,21273.225972222222,21306.388055555555
52,2,22,1,7,0,2488,3,0,3,23974.38555555556,23952.30222222222
22,1,8,2,10,0,222,3,3,3,28120.6025,28119.08583333333
58,2,8,4,2,0,1890,3,1,3,16293.452777777778,16278.18611111111
24,0,34,0,10,2,0,0,3,3,28363.386666666665,21306.388055555555
22,2,27,3,6,2,0,1,1,3,18383.487222222226,21306.388055555555
34,1,34,1,1,2,0,2,3,3,17683.0375,21306.388055555555
35,0,18,1,10,0,1218,2,2,3,18793.95472222222,18800.53805555556
19,2,36,1,6,0,2032,3,1,3,18921.78805555556,18929.888055555555
18,2,3,2,12,2,0,2,3,3,15378.538611111111,21306.388055555555
21,1,29,2,3,2,0,2,3,3,26659.905277777776,21306.388055555555
34,1,16,3,12,0,550,0,0,4,18655.38888888889,18655.505555555555
30,1,24,4,9,2,0,1,3,3,19210.489444444444,21306.388055555555
35,2,21,2,10,2,0,2,0,3,14832.39,21306.388055555555
53,2,1,2,3,1,0,0,2,3,21273.225972222222,21306.388055555555
55,0,24,2,2,2,0,2,0,3,18908.623888888887,21306.388055555555
58,0,28,2,4,1,0,3,2,3,21273.225972222222,21306.388055555555
64,1,16,2,14,2,0,2,2,3,14550.49138888889,21306.388055555555
67,2,6,2,7,2,0,1,0,3,21703.25833333333,21306.388055555555
34,0,36,3,6,2,0,2,3,3,29532.675,21306.388055555555
45,2,25,4,14,2,0,1,3,3,23438.7425,21306.388055555555
18,0,40,3,8,2,0,2,2,3,17567.659444444445,21306.388055555555
29,2,23,1,13,0,1313,3,2,5,25550.859722222223,25547.47638888889
36,1,33,2,5,0,324,1,1,3,28651.21,28631.71
28,0,28,2,1,0,1697,0,3,5,12625.777222222225,12641.743888888888
22,1,38,0,1,0,584,1,0,2,21514.0275,21523.61083333333
68,2,27,1,2,1,0,0,2,3,21273.225972222222,21306.388055555555
56,1,13,3,8,0,945,0,3,1,20537.578611111112,20536.711944444443
42,2,7,0,15,1,0,2,0,3,21273.225972222222,21306.388055555555
57,0,34,4,7,1,0,0,2,3,21273.225972222222,21306.388055555555
46,1,25,4,3,1,0,1,2,3,21273.225972222222,21306.388055555555
61,2,9,2,9,0,336,1,0,1,27055.597222222223,27049.630555555555
25,0,2,1,3,2,0,2,3,3,24997.63111111111,21306.388055555555
41,0,22,4,0,0,2365,3,1,5,29338.365,29349.315
31,2,28,2,1,1,0,0,1,3,21273.225972222222,21306.388055555555
58,1,2,1,3,2,0,2,2,3,21573.465555555555,21306.388055555555
69,2,7,0,9,2,0,0,1,3,28703.3325,21306.388055555555
38,1,19,1,11,2,0,3,1,3,26743.68305555556,21306.388055555555
30,2,41,2,1,0,2322,1,2,5,13787.833055555557,13791.883055555556
39,2,30,4,3,2,0,3,3,3,29859.83333333333,21306.388055555555
40,0,8,3,0,1,0,0,1,3,21273.225972222222,21306.388055555555
29,2,21,3,1,0,1992,1,0,2,19211.10111111111,19210.667777777777
34,2,23,3,7,2,0,1,2,3,28469.46833333333,21306.388055555555
48,1,10,3,12,1,0,1,3,3,21273.225972222222,21306.388055555555
37,2,17,0,11,0,1570,0,2,5,23142.969166666662,23143.819166666668
20,0,8,2,8,2,0,1,2,3,16222.93611111111,21306.388055555555
59,0,13,3,9,0,641,1,3,5,29011.353333333333,28996.62
64,2,5,3,5,1,0,2,1,3,21273.225972222222,21306.388055555555
58,2,31,1,9,2,0,0,0,3,26858.82083333333,21306.388055555555
69,1,2,3,14,2,0,0,2,3,29782.80444444445,21306.388055555555
43,0,10,3,0,0,557,1,3,2,21580.18833333333,21575.03833333333
43,1,4,4,1,1,0,2,3,3,21273.225972222222,21306.388055555555
49,1,16,0,1,1,0,3,2,3,21273.225972222222,21306.388055555555
48,2,17,0,5,1,0,3,3,3,21273.225972222222,21306.388055555555
22,1,1,0,9,1,0,1,1,3,21273.225972222222,21306.388055555555
43,2,19,1,15,0,1916,1,0,2,14785.690555555557,14783.107222222225
70,0,22,1,15,0,379,1,1,1,26010.52388888889,25995.957222222223
32,0,29,2,2,1,0,2,0,3,21273.225972222222,21306.388055555555
54,1,7,3,2,2,0,1,0,3,18857.64138888889,21306.388055555555
40,0,5,2,2,1,0,2,1,3,21273.225972222222,21306.388055555555
61,2,2,0,12,0,1532,3,2,5,27982.82583333333,27999.5425
37,1,35,3,6,2,0,1,0,3,24279.02611111111,21306.388055555555
24,0,8,4,15,0,1603,3,2,1,24725.59333333333,24728.76
60,1,7,3,6,0,2626,3,1,3,27918.31027777778,27919.226944444443
45,2,21,1,8,1,0,0,2,3,21273.225972222222,21306.388055555555
38,1,28,3,5,1,0,1,2,3,21273.225972222222,21306.388055555555
52,0,35,2,8,2,0,3,0,3,24577.49472222222,21306.388055555555
31,0,36,0,13,0,193,3,0,1,25589.495277777776,25597.861944444445
67,0,22,4,5,1,0,2,3,3,21273.225972222222,21306.388055555555
35,0,33,2,10,2,0,3,0,3,23168.66305555556,21306.388055555555
42,0,0,3,2,2,0,3,2,3,19700.79694444445,21306.388055555555
30,0,6,0,0,0,1194,3,0,4,18386.1975,18385.03083333333
23,0,17,2,2,1,0,1,0,3,21273.225972222222,21306.388055555555
19,1,1,0,14,0,884,0,0,2,14128.315,14125.115
27,2,40,1,7,2,0,1,2,3,22655.34888888889,21306.388055555555
20,0,8,3,6,2,0,1,0,3,16565.53277777778,21306.388055555555
20,2,26,4,0,2,0,0,2,3,12670.216666666667,21306.388055555555
59,2,20,0,15,2,0,1,1,3,14648.283611111112,21306.388055555555
37,0,1,3,9,2,0,1,3,3,13078.9175,21306.388055555555
20,0,17,2,6,1,0,1,3,3,21273.225972222222,21306.388055555555
44,0,41,2,13,2,0,1,0,3,15429.034722222224,21306.388055555555
63,2,22,2,3,1,0,1,1,3,21273.225972222222,21306.388055555555
27,0,31,4,15,1,0,3,2,3,21273.225972222222,21306.388055555555
59,1,21,3,0,0,1471,1,0,3,18335.902222222223,18353.285555555554
28,1,0,2,8,0,2547,2,1,4,29028.619166666667,29021.685833333333
66,0,17,0,7,1,0,2,2,3,21273.225972222222,21306.388055555555
63,1,29,4,4,0,471,2,0,1,29625.07,29637.12
49,1,1,0,5,1,0,1,3,3,21273.225972222222,21306.388055555555
47,1,27,2,3,1,0,3,1,3,21273.225972222222,21306.388055555555
59,0,20,2,10,1,0,2,0,3,21273.225972222222,21306.388055555555
39,0,32,4,12,0,864,1,1,3,26328.855277777777,26338.121944444443
34,2,14,4,4,1,0,2,3,3,21273.225972222222,21306.388055555555
19,0,12,0,4,2,0,0,0,3,24827.65583333333,21306.388055555555
57,1,29,0,3,2,0,3,1,3,16872.306111111113,21306.388055555555
33,0,12,2,4,1,0,2,1,3,21273.225972222222,21306.388055555555
69,0,28,0,6,2,0,1,2,3,20278.456666666665,21306.388055555555
37,2,10,0,12,2,0,1,3,3,16732.756666666668,21306.388055555555
30,2,38,2,5,0,1626,2,1,2,19551.340555555555,19549.007222222222
64,2,36,3,6,2,0,0,3,3,27228.757777777777,21306.388055555555
66,1,33,0,4,0,1722,3,1,1,20867.925,20869.20833333333
68,0,7,3,10,0,2185,3,0,4,29435.608888888888,29444.658888888887
66,0,3,4,8,1,0,3,3,3,21273.225972222222,21306.388055555555
41,1,20,4,4,2,0,0,3,3,28620.89277777778,21306.388055555555
28,0,32,0,12,0,2342,3,1,2,24156.376666666667,24154.99333333333
57,1,14,4,2,2,0,1,0,3,22555.910555555554,21306.388055555555
67,2,35,0,9,2,0,3,0,3,25658.1775,21306.388055555555
40,2,12,0,13,1,0,2,1,3,21273.225972222222,21306.388055555555
56,2,8,4,5,2,0,3,0,3,12499.195277777775,21306.388055555555
25,2,38,1,14,2,0,1,3,3,19936.029166666667,21306.388055555555
60,1,29,1,8,0,949,0,0,1,24928.29611111111,24911.579444444444
47,0,32,4,10,2,0,1,0,3,26215.86333333333,21306.388055555555
66,0,4,4,7,2,0,2,0,3,16728.313611111113,21306.388055555555
61,1,14,0,15,1,0,1,2,3,21273.225972222222,21306.388055555555
55,2,4,3,14,0,1250,0,3,3,25440.53055555556,25455.81388888889
42,1,31,1,1,1,0,3,1,3,21273.225972222222,21306.388055555555
33,0,13,1,13,1,0,0,3,3,21273.225972222222,21306.388055555555
24,1,20,2,5,1,0,1,0,3,21273.225972222222,21306.388055555555
39,1,21,1,4,0,2370,0,3,1,15640.181944444445,15632.731944444444
48,2,18,1,14,1,0,3,1,3,21273.225972222222,21306.388055555555
23,0,31,1,7,1,0,3,3,3,21273.225972222222,21306.388055555555
40,1,9,4,7,1,0,0,3,3,21273.225972222222,21306.388055555555
60,0,34,3,10,2,0,2,2,3,23885.90027777778,21306.388055555555
35,1,6,3,4,2,0,0,3,3,26214.01722222222,21306.388055555555
67,2,29,3,10,2,0,1,3,3,27455.5175,21306.388055555555
52,1,11,2,1,1,0,3,2,3,21273.225972222222,21306.388055555555
35,0,11,4,12,1,0,2,2,3,21273.225972222222,21306.388055555555
66,2,18,4,15,2,0,0,1,3,23064.368611111116,21306.388055555555
60,0,28,4,0,2,0,1,1,3,13031.685833333331,21306.388055555555
62,2,20,0,10,0,2459,1,3,4,19957.903055555555,19952.16972222222
22,1,1,3,8,1,0,0,1,3,21273.225972222222,21306.388055555555
23,0,20,0,12,1,0,2,3,3,21273.225972222222,21306.388055555555
60,1,12,3,7,2,0,1,2,3,19106.28805555556,21306.388055555555
59,0,39,4,2,2,0,2,0,3,15885.021666666667,21306.388055555555
49,1,23,3,14,2,0,0,1,3,14476.388333333334,21306.388055555555
49,0,35,2,7,2,0,1,0,3,28545.155277777776,21306.388055555555
40,1,14,4,12,1,0,3,0,3,21273.225972222222,21306.388055555555
29,0,37,2,2,0,1591,0,1,4,26598.60583333333,26598.6725
30,0,36,1,11,2,0,3,3,3,14088.556388888888,21306.388055555555
44,1,34,1,4,1,0,1,3,3,21273.225972222222,21306.388055555555
70,2,28,2,10,2,0,3,2,3,28871.090555555555,21306.388055555555
49,0,5,0,10,1,0,2,3,3,21273.225972222222,21306.388055555555
61,1,8,1,9,0,2445,3,1,3,18617.641666666663,18621.325
48,0,4,0,4,0,283,0,3,4,23546.10861111111,23550.20861111111
64,0,3,3,1,1,0,0,0,3,21273.225972222222,21306.388055555555
59,0,5,3,7,1,0,3,0,3,21273.225972222222,21306.388055555555
25,2,3,4,5,2,0,1,2,3,13831.193055555555,21306.388055555555
61,0,27,1,9,1,0,3,3,3,21273.225972222222,21306.388055555555
41,0,33,1,11,2,0,3,0,3,28034.360555555555,21306.388055555555
49,0,12,2,15,2,0,3,0,3,14151.377777777778,21306.388055555555
61,1,28,0,14,2,0,3,3,3,25538.278611111116,21306.388055555555
18,2,13,0,15,2,0,1,1,3,13366.528888888888,21306.388055555555
41,1,2,2,15,1,0,1,3,3,21273.225972222222,21306.388055555555
30,0,19,4,7,2,0,0,0,3,23838.74638888889,21306.388055555555
41,0,11,4,15,2,0,3,3,3,20421.38027777778,21306.388055555555
49,1,40,3,1,1,0,0,0,3,21273.225972222222,21306.388055555555
55,2,32,4,9,1,0,3,0,3,21273.225972222222,21306.388055555555
68,2,30,3,14,2,0,3,2,3,19551.715,21306.388055555555
41,1,22,3,13,1,0,0,3,3,21273.225972222222,21306.388055555555
39,1,1,2,2,1,0,0,0,3,21273.225972222222,21306.388055555555
21,1,8,4,4,2,0,0,3,3,15949.216666666667,21306.388055555555
52,2,25,2,15,1,0,1,1,3,21273.225972222222,21306.388055555555
32,0,30,1,11,2,0,2,0,3,13664.766944444444,21306.388055555555
37,0,4,4,14,1,0,3,3,3,21273.225972222222,21306.388055555555
25,1,26,3,8,1,0,2,0,3,21273.225972222222,21306.388055555555
38,1,29,3,5,1,0,0,1,3,21273.225972222222,21306.388055555555
61,0,20,0,2,1,0,2,2,3,21273.225972222222,21306.388055555555
45,1,40,4,3,2,0,0,1,3,25053.868611111116,21306.388055555555
22,1,24,1,14,0,1222,1,1,5,27950.719166666662,27951.119166666667
68,1,36,1,2,1,0,1,1,3,21273.225972222222,21306.388055555555
64,2,24,3,7,0,924,2,1,4,20669.519722222223,20671.80305555556
43,1,19,0,0,1,0,3,2,3,21273.225972222222,21306.388055555555
53,2,26,4,2,0,1598,1,2,5,14160.170833333334,14161.904166666667
68,1,1,3,10,2,0,3,3,3,13631.788055555557,21306.388055555555
63,2,1,3,14,0,2656,1,0,5,20497.838333333333,20506.221666666668
43,0,17,0,6,2,0,0,0,3,18234.13888888889,21306.388055555555
36,2,32,3,8,1,0,0,0,3,21273.225972222222,21306.388055555555
22,0,13,2,9,1,0,3,3,3,21273.225972222222,21306.388055555555
46,0,17,0,15,0,1852,1,3,4,23300.19,23278.806666666667
68,0,40,2,4,2,0,3,0,3,19132.77388888889,21306.388055555555
35,1,2,3,9,1,0,0,3,3,21273.225972222222,21306.388055555555
21,1,38,1,7,0,59,0,2,3,14686.391666666666,14685.041666666666
48,2,12,4,9,2,0,3,3,3,24041.858333333334,21306.388055555555
32,2,10,0,10,2,0,3,1,3,16665.108888888888,21306.388055555555
58,2,29,4,5,0,2631,0,3,4,26233.52611111111,26231.876111111116
31,0,4,2,15,1,0,3,3,3,21273.225972222222,21306.388055555555
63,1,40,3,10,2,0,0,2,3,19643.17638888889,21306.388055555555
32,1,39,2,11,1,0,1,2,3,21273.225972222222,21306.388055555555
41,0,0,2,12,2,0,0,1,3,23126.26055555556,21306.388055555555
34,2,41,3,15,0,1616,0,2,5,28303.094166666662,28294.644166666665
56,0,23,2,3,2,0,0,1,3,29176.811388888887,21306.388055555555
33,0,21,4,14,1,0,3,2,3,21273.225972222222,21306.388055555555
33,1,29,2,12,0,732,1,3,4,25732.195555555558,25749.812222222223
67,0,39,1,1,2,0,1,3,3,26367.39611111111,21306.388055555555
38,0,17,0,4,2,0,0,2,3,26106.33,21306.388055555555
33,0,23,4,0,2,0,3,2,3,12700.313333333334,21306.388055555555
60,2,21,3,0,0,856,2,3,4,21346.797222222223,21349.58055555556
67,0,2,1,0,2,0,3,0,3,27221.71444444445,21306.388055555555
34,0,25,1,7,0,2475,3,1,5,14124.731666666668,14124.381666666666
53,0,21,3,2,2,0,2,2,3,13210.615555555556,21306.388055555555
21,1,24,0,6,1,0,2,3,3,21273.225972222222,21306.388055555555
48,2,20,1,5,0,2130,1,1,3,27970.116388888888,27960.31638888889
26,0,8,2,6,2,0,1,1,3,23817.383611111112,21306.388055555555
45,1,17,3,14,0,2763,0,2,3,21468.10055555556,21474.51722222222
31,1,40,2,7,0,1127,3,2,3,18129.20083333333,18128.5675
49,2,26,4,12,2,0,3,3,3,13037.75111111111,21306.388055555555
23,0,24,0,0,2,0,0,0,3,19419.584722222226,21306.388055555555
66,1,1,1,14,0,1649,3,2,5,13654.618611111113,13655.068611111112
18,0,31,0,6,0,757,0,1,4,24338.402222222223,24345.58555555556
31,2,26,0,1,1,0,1,3,3,21273.225972222222,21306.388055555555
22,0,21,2,15,0,1162,3,1,2,15388.253333333334,15397.303333333331
27,2,1,4,15,0,1859,3,2,1,29006.53722222222,29004.803888888888
20,0,3,0,12,1,0,1,2,3,21273.225972222222,21306.388055555555
46,0,10,3,14,0,1185,3,3,1,20071.28805555556,20066.221388888887
54,0,33,3,4,2,0,1,3,3,18998.588333333333,21306.388055555555
67,0,13,2,7,1,0,1,3,3,21273.225972222222,21306.388055555555
45,1,26,2,11,0,2758,2,2,4,16342.3225,16342.489166666666
53,2,27,4,13,1,0,3,2,3,21273.225972222222,21306.388055555555
36,1,29,3,15,2,0,0,3,3,25348.506666666668,21306.388055555555
31,1,17,3,3,2,0,3,1,3,18645.09,21306.388055555555
69,2,6,2,6,1,0,1,2,3,21273.225972222222,21306.388055555555
36,1,6,0,4,2,0,2,2,3,26684.757777777777,21306.388055555555
67,1,13,3,10,0,275,2,3,3,22708.34138888889,22713.69138888889
49,2,24,4,7,1,0,0,0,3,21273.225972222222,21306.388055555555
50,0,4,4,1,1,0,1,1,3,21273.225972222222,21306.388055555555
58,1,24,0,15,2,0,2,0,3,16466.44277777778,21306.388055555555
60,1,14,3,15,2,0,0,3,3,23141.97638888889,21306.388055555555
38,0,3,2,11,1,0,1,1,3,21273.225972222222,21306.388055555555
22,2,6,3,14,2,0,0,0,3,15793.310833333331,21306.388055555555
21,1,15,1,5,2,0,3,2,3,17201.394722222223,21306.388055555555
65,1,11,0,4,1,0,3,2,3,21273.225972222222,21306.388055555555
38,0,31,4,12,0,1789,1,3,3,21287.47888888889,21291.99555555556
57,0,39,4,9,1,0,1,3,3,21273.225972222222,21306.388055555555
21,0,25,2,13,2,0,2,1,3,21498.07972222222,21306.388055555555
36,0,22,3,10,0,952,2,3,2,15014.913611111111,15006.46361111111
19,2,22,1,14,0,67,3,0,3,15534.46361111111,15548.796944444444
41,1,10,1,12,0,2592,0,3,5,25419.463888888888,25422.69722222222
32,0,2,4,7,2,0,2,1,3,16189.014444444443,21306.388055555555
54,0,15,2,13,0,761,0,1,1,23456.631666666668,23451.198333333334
40,1,2,2,11,1,0,3,0,3,21273.225972222222,21306.388055555555
44,1,41,0,14,2,0,0,1,3,17425.73222222222,21306.388055555555
28,0,6,2,1,0,2683,2,3,4,15532.416111111112,15535.499444444444
54,0,17,4,4,1,0,1,2,3,21273.225972222222,21306.388055555555
27,0,35,3,8,1,0,0,2,3,21273.225972222222,21306.388055555555
41,0,7,2,6,2,0,2,0,3,28059.33361111111,21306.388055555555
38,2,15,1,15,0,2571,0,2,3,29480.384166666667,29472.05083333333
65,2,10,0,15,0,1623,0,0,2,20103.401388888888,20099.43472222222
47,1,20,3,5,1,0,2,2,3,21273.225972222222,21306.388055555555
21,2,32,3,12,1,0,1,1,3,21273.225972222222,21306.388055555555
50,0,9,4,1,0,480,0,0,5,26506.88611111111,26507.402777777777
28,1,21,0,9,2,0,1,0,3,29882.41972222222,21306.388055555555
28,0,25,2,15,0,177,1,3,2,23246.736944444445,23249.30361111111
44,1,24,3,10,1,0,2,2,3,21273.225972222222,21306.388055555555
64,1,18,0,10,1,0,0,1,3,21273.225972222222,21306.388055555555
30,2,36,1,9,1,0,0,0,3,21273.225972222222,21306.388055555555
65,2,24,0,4,1,0,1,2,3,21273.225972222222,21306.388055555555
27,1,17,0,8,2,0,3,1,3,14473.555555555557,21306.388055555555
23,2,37,3,10,2,0,0,0,3,23477.2225,21306.388055555555
62,2,22,0,13,2,0,2,2,3,26227.789444444443,21306.388055555555
25,0,15,3,6,0,1135,3,0,3,19084.82305555556,19083.723055555554
61,0,14,3,14,2,0,1,2,3,24570.19,21306.388055555555
69,0,9,2,9,0,1918,3,1,5,16757.67388888889,16770.707222222223
22,0,22,0,5,0,1176,1,0,5,18174.807777777776,18176.79111111111
28,0,11,2,2,1,0,2,3,3,21273.225972222222,21306.388055555555
63,0,11,2,6,2,0,0,2,3,22893.45833333333,21306.388055555555
48,0,9,2,13,2,0,0,1,3,23912.992222222223,21306.388055555555
58,1,18,2,0,2,0,2,1,3,21276.659444444445,21306.388055555555
54,1,27,0,0,0,1192,3,2,4,23943.81,23936.06
49,1,32,4,4,1,0,1,1,3,21273.225972222222,21306.388055555555
44,2,0,0,9,0,2282,2,1,5,15930.260555555556,15932.29388888889
56,2,37,0,4,1,0,2,0,3,21273.225972222222,21306.388055555555
67,1,3,2,9,1,0,0,0,3,21273.225972222222,21306.388055555555
49,2,33,3,14,1,0,2,2,3,21273.225972222222,21306.388055555555
49,0,22,2,12,0,1995,2,3,5,14417.945277777775,14413.445277777775
42,0,29,1,9,2,0,1,2,3,13301.978888888889,21306.388055555555
54,2,23,4,13,1,0,0,3,3,21273.225972222222,21306.388055555555
37,0,28,0,6,1,0,3,3,3,21273.225972222222,21306.388055555555
22,0,33,2,6,2,0,3,1,3,28520.846666666668,21306.388055555555
51,2,19,0,4,2,0,3,0,3,29828.16333333333,21306.388055555555
56,0,18,3,8,2,0,0,1,3,20348.597222222223,21306.388055555555
54,1,12,3,11,0,2764,2,3,5,13865.31472222222,13858.348055555556
66,2,18,2,5,2,0,1,0,3,21930.89805555556,21306.388055555555
63,2,22,2,6,2,0,2,2,3,23649.348611111112,21306.388055555555
46,0,32,1,5,1,0,1,2,3,21273.225972222222,21306.388055555555
30,1,18,0,14,0,1351,1,2,2,15166.6825,15170.799166666666
62,2,41,2,8,1,0,2,1,3,21273.225972222222,21306.388055555555
50,0,29,2,0,0,2147,1,1,4,16372.766666666666,16387.9
41,0,29,1,2,1,0,1,3,3,21273.225972222222,21306.388055555555
37,1,35,1,12,1,0,0,1,3,21273.225972222222,21306.388055555555
47,2,29,1,1,2,0,1,3,3,24668.95138888889,21306.388055555555
31,1,2,3,12,1,0,1,3,3,21273.225972222222,21306.388055555555
38,0,30,3,14,0,340,3,0,4,21123.385,21126.135
40,1,21,0,10,1,0,3,1,3,21273.225972222222,21306.388055555555
46,2,41,0,10,1,0,1,2,3,21273.225972222222,21306.388055555555
32,0,17,3,10,0,105,2,2,2,13733.053055555556,13728.319722222222
28,2,21,1,2,2,0,3,0,3,12690.069722222222,21306.388055555555
24,0,24,1,3,1,0,1,2,3,21273.225972222222,21306.388055555555
59,1,16,1,2,1,0,1,2,3,21273.225972222222,21306.388055555555
48,2,22,3,1,2,0,2,0,3,24999.3875,21306.388055555555
66,0,37,2,9,2,0,3,0,3,29306.854444444445,21306.388055555555
49,0,27,0,11,0,1395,3,1,5,24152.854722222222,24162.27138888889
24,0,34,4,12,1,0,0,2,3,21273.225972222222,21306.388055555555
26,2,6,1,7,2,0,0,0,3,15303.405555555555,21306.388055555555
36,2,11,0,11,2,0,3,1,3,15585.522222222222,21306.388055555555
60,2,4,1,2,0,1733,2,3,4,26904.45611111111,26910.939444444444
49,1,41,0,0,1,0,0,3,3,21273.225972222222,21306.388055555555
28,2,10,0,9,0,1376,3,1,3,15453.206944444444,15433.640277777778
34,1,28,2,12,2,0,0,3,3,26995.274166666662,21306.388055555555
35,1,29,0,13,2,0,2,3,3,17912.924444444445,21306.388055555555
53,0,32,2,13,0,1641,3,0,4,24032.908333333333,24044.408333333333
36,0,2,3,10,1,0,0,1,3,21273.225972222222,21306.388055555555
19,2,7,1,3,1,0,3,0,3,21273.225972222222,21306.388055555555
67,1,17,2,15,2,0,1,1,3,22452.443055555555,21306.388055555555
21,2,27,1,14,0,1179,3,2,4,19558.226944444443,19546.493611111116
51,0,36,4,1,0,2388,3,0,2,13817.7775,13813.694166666666
35,0,2,1,8,2,0,2,2,3,25965.994444444445,21306.388055555555
24,2,24,3,4,2,0,3,1,3,24316.29472222222,21306.388055555555
27,2,13,2,4,2,0,3,3,3,14026.511944444444,21306.388055555555
63,1,2,3,6,0,1107,1,0,3,14843.495555555555,14849.67888888889
59,1,1,4,6,1,0,1,3,3,21273.225972222222,21306.388055555555
21,2,22,3,5,1,0,3,2,3,21273.225972222222,21306.388055555555
67,2,39,3,8,1,0,0,0,3,21273.225972222222,21306.388055555555
29,0,37,4,15,0,2056,1,0,3,21254.04694444445,21238.66361111111
44,0,16,0,7,0,2277,0,3,5,29097.1475,29104.48083333333
52,0,39,4,5,1,0,0,2,3,21273.225972222222,21306.388055555555
61,2,29,4,2,1,0,1,2,3,21273.225972222222,21306.388055555555
50,0,21,1,1,2,0,3,0,3,16595.248333333333,21306.388055555555
64,2,16,1,11,1,0,2,1,3,21273.225972222222,21306.388055555555
53,0,37,3,5,0,1101,1,0,1,26424.56583333333,26441.7325
67,1,5,0,11,0,2121,1,1,3,27448.099444444444,27436.16611111111
31,1,23,3,11,2,0,0,2,3,20537.799722222226,21306.388055555555
26,0,11,4,8,2,0,0,1,3,20264.916944444445,21306.388055555555
70,1,39,1,8,0,595,0,2,5,20887.50083333333,20890.35083333333
61,2,32,2,12,0,2684,2,3,4,23562.884444444444,23555.684444444443
34,1,1,4,2,2,0,0,3,3,21426.818055555555,21306.388055555555
60,0,38,4,7,0,356,1,2,3,23309.43527777778,23313.001944444444
54,2,36,3,2,0,2286,3,1,4,27285.1525,27271.385833333334
39,1,36,2,15,1,0,1,3,3,21273.225972222222,21306.388055555555
40,0,29,4,9,0,1315,3,1,5,15426.76972222222,15420.403055555556
63,1,36,2,7,1,0,3,1,3,21273.225972222222,21306.388055555555
26,1,35,3,13,1,0,2,0,3,21273.225972222222,21306.388055555555
